customer_id,first_name,last_name,email,phone,age,gender,country,city,registration_date,last_purchase_date,total_spent,num_orders,is_premium,credit_score,annual_income,zip_code,ip_address,user_agent,preferred_category
393,Emily,Smith,james.miller37@email.com,+1-555-2887,29,Male,USA,Phoenix,2022-07-16,2024-10-26,7216.48,44,False,833,62239,33401,37.148.225.50,Mozilla/5.0 (Macintosh),Electronics
394,Thomas,Lewis,andrew.brown44@email.com,+44-20-5289,31,Female,UK,Glasgow,2022-10-19,2024-03-11,2477.48,48,False,637,99065,WC7A 2BB,234.51.10.213,Mozilla/5.0 (Macintosh),Fashion
395,Ashley,Johnson,steven.martin76@email.com,+33-1-7196,30,Female,France,Marseille,2021-05-29,2024-11-21,3344.04,7,True,693,144406,26575,178.191.162.154,Mozilla/5.0 (iPad),Sports
396,Jessica,Taylor,richard.clark83@email.com,+49-30-4428,66,Female,Germany,Leipzig,2022-09-20,2024-11-10,5237.03,23,True,714,123387,59005,187.41.240.203,Mozilla/5.0 (iPad),Beauty
397,James,Davis,andrew.miller58@email.com,+49-30-9106,33,Female,Germany,Frankfurt,2023-06-08,2024-10-25,3129.39,49,True,842,50605,59034,122.137.205.164,Mozilla/5.0 (iPhone),Sports
398,Daniel,Johnson,charles.taylor80@email.com,+1-555-3200,39,Female,USA,Austin,2021-11-28,2024-06-29,4728.75,53,True,738,135448,75213,193.43.151.114,Mozilla/5.0 (iPhone),Books
399,Andrew,Williams,maria.robinson65@email.com,+49-30-1404,50,Male,Germany,Cologne,2022-08-14,2024-02-08,9273.4,13,False,610,39351,57216,46.226.119.68,Mozilla/5.0 (Windows NT 10.0),Sports
400,Mark,Martin,david.walker97@email.com,+44-20-6468,63,Female,UK,London,2023-03-07,2024-05-20,7723.75,37,True,727,132646,EC7A 8BD,51.168.128.78,Mozilla/5.0 (Macintosh),Fashion
401,Sandra,Miller,jennifer.clark90@email.com,+44-20-8773,44,Male,UK,Glasgow,2023-06-10,2024-02-13,4554.72,72,False,565,79112,SE3C 1DC,60.239.236.88,Mozilla/5.0 (iPhone),Fashion
402,Ashley,Jones,david.hernandez73@email.com,+49-30-7974,58,Female,Germany,Dusseldorf,2022-04-17,2024-01-12,2121.63,51,True,582,100056,60650,176.206.153.84,Mozilla/5.0 (Macintosh),Home
403,Emily,Robinson,mark.martin63@email.com,+1-555-6387,19,Male,USA,Houston,2019-12-18,2024-02-23,787.96,50,True,695,56986,40544,146.231.155.24,Mozilla/5.0 (iPhone),Beauty
404,Sandra,King,jennifer.gonzalez21@email.com,+33-1-2146,25,Male,France,Lille,2019-01-23,2024-03-28,4242.29,96,False,585,80986,37063,117.29.188.133,Mozilla/5.0 (Macintosh),Fashion
405,Christopher,White,lisa.anderson36@email.com,+1-416-8081,30,Male,Canada,Montreal,2022-03-23,2024-06-07,4512.74,52,True,676,98925,M8S 8X1,210.243.81.155,Mozilla/5.0 (Linux),Electronics
406,Linda,Garcia,andrew.martin94@email.com,+1-416-8476,45,Female,Canada,Winnipeg,2023-08-14,2024-03-30,9117.25,24,False,841,42521,P1H 3K9,89.152.200.157,Mozilla/5.0 (iPhone),Beauty
407,Patricia,Williams,steven.brown65@email.com,+1-555-4559,67,Female,USA,Dallas,2023-04-10,2024-10-10,4564.27,33,True,656,96330,15850,233.252.210.255,Mozilla/5.0 (Android),Electronics
408,John,Rodriguez,sarah.white18@email.com,+1-555-8567,38,Female,USA,Austin,2020-02-03,2024-07-22,4667.43,11,True,830,116117,41757,98.175.204.220,Mozilla/5.0 (Linux),Home
409,Jessica,Martinez,sarah.moore95@email.com,+44-20-8713,43,Male,UK,Manchester,2023-09-14,2024-01-10,6746.78,2,True,689,50119,EC6B 4AB,211.142.82.44,Mozilla/5.0 (Android),Beauty
410,Karen,Smith,emily.clark49@email.com,+1-555-9566,67,Male,USA,Houston,2020-09-23,2024-08-15,3808.98,31,True,652,41978,12102,165.52.199.177,Mozilla/5.0 (Android),Electronics
411,Betty,Garcia,emily.wilson66@email.com,+1-555-6523,24,Female,USA,San Diego,2023-12-12,2024-02-19,5664.34,25,True,656,101002,61781,211.98.32.57,Mozilla/5.0 (Android),Electronics
412,John,Gonzalez,james.anderson29@email.com,+44-20-4502,22,Female,UK,Belfast,2019-01-31,2024-07-24,3752.9,9,False,661,83883,NW8A 9BC,28.182.165.45,Mozilla/5.0 (Windows NT 10.0),Sports
413,Michael,Hernandez,john.martin75@email.com,+1-416-7366,46,Female,Canada,Hamilton,2022-07-25,2024-06-11,6441.86,30,False,807,107000,A4A 2L4,174.68.170.45,Mozilla/5.0 (Linux),Home
414,Richard,Miller,thomas.johnson31@email.com,+44-20-2300,64,Female,UK,Bristol,2020-08-30,2024-04-13,1429.24,41,True,570,98271,EC5A 4CC,16.70.191.128,Mozilla/5.0 (Macintosh),Fashion
415,Jessica,Anderson,thomas.smith9@email.com,+33-1-1885,49,Male,France,Toulouse,2023-11-23,2024-07-14,615.86,19,False,654,46457,22027,233.127.113.156,Mozilla/5.0 (Macintosh),Sports
416,Betty,Miller,linda.wilson23@email.com,+33-1-4348,56,Male,France,Nice,2021-08-14,2024-06-08,2924.99,58,True,653,65633,73068,61.40.218.186,Mozilla/5.0 (Windows NT 10.0),Books
417,Steven,Jones,paul.lewis62@email.com,+49-30-7188,19,Female,Germany,Dusseldorf,2021-10-31,2024-11-08,8555.02,98,False,703,108011,80411,43.241.225.109,Mozilla/5.0 (Macintosh),Sports
418,Michael,Hernandez,david.white61@email.com,+44-20-5215,30,Male,UK,Leeds,2020-08-03,2024-07-11,141.39,65,False,741,94415,EC7D 6DD,98.237.156.117,Mozilla/5.0 (iPhone),Beauty
419,Steven,Wilson,robert.clark97@email.com,+33-1-2167,64,Female,France,Lille,2022-03-04,2024-03-24,7120.37,82,True,738,121285,17563,105.19.63.99,Mozilla/5.0 (Linux),Home
420,Mark,Thompson,thomas.jones34@email.com,+49-30-5043,56,Female,Germany,Hamburg,2023-07-24,2024-07-04,2617.45,78,True,846,116848,31158,63.244.17.236,Mozilla/5.0 (Windows NT 10.0),Electronics
421,Robert,White,maria.taylor69@email.com,+1-555-7297,60,Female,USA,Seattle,2021-05-16,2024-03-25,3148.99,53,False,595,44322,93385,102.41.96.225,Mozilla/5.0 (iPad),Books
422,Paul,Thomas,john.brown9@email.com,+44-20-5407,67,Female,UK,Cardiff,2020-09-22,2024-01-04,4226.74,37,True,770,52365,SE6B 3BD,192.107.203.179,Mozilla/5.0 (Macintosh),Sports
423,Robert,Young,sandra.wilson57@email.com,+1-555-8383,58,Male,USA,Chicago,2019-05-01,2024-04-03,890.12,11,True,743,46342,46275,146.108.95.52,Mozilla/5.0 (Windows NT 10.0),Books
424,Lisa,Jackson,dorothy.johnson13@email.com,+1-555-4846,31,Male,USA,Dallas,2019-05-06,2024-05-16,6069.55,98,True,686,93691,72027,123.248.51.3,Mozilla/5.0 (iPhone),Sports
425,Richard,Martin,emily.lopez43@email.com,+49-30-6514,69,Male,Germany,Berlin,2020-05-05,2024-07-03,4623.5,90,False,755,125056,28201,95.175.161.210,Mozilla/5.0 (Windows NT 10.0),Sports
426,Christopher,Wilson,lisa.miller1@email.com,+1-555-9693,58,Female,USA,New York,2022-06-20,2024-12-03,6374.4,6,False,716,118857,68236,72.127.188.116,Mozilla/5.0 (Macintosh),Sports
427,Betty,Gonzalez,maria.martin25@email.com,+49-30-7556,63,Male,Germany,Dresden,2021-09-02,2024-12-03,8774.72,92,True,808,34160,26759,190.41.178.110,Mozilla/5.0 (Android),Electronics
428,Lisa,Moore,linda.davis28@email.com,+1-416-9990,28,Male,Canada,Vancouver,2021-07-02,2024-02-29,4405.44,92,False,564,51002,M7K 4K8,253.239.86.230,Mozilla/5.0 (Linux),Electronics
429,Ashley,Jackson,steven.king77@email.com,+44-20-9757,22,Female,UK,Edinburgh,2022-11-17,2024-06-19,9110.65,96,True,745,115710,WC7B 4CA,163.251.46.204,Mozilla/5.0 (iPhone),Electronics
430,Richard,Jackson,betty.smith40@email.com,+1-555-2460,21,Male,USA,Dallas,2021-01-23,2024-03-06,9800.51,41,False,736,134532,99037,88.96.59.147,Mozilla/5.0 (Macintosh),Sports
431,David,Robinson,maria.robinson29@email.com,+33-1-4639,49,Female,France,Marseille,2023-10-12,2024-08-23,6054.51,19,False,567,108496,51961,28.202.4.138,Mozilla/5.0 (iPhone),Sports
432,Dorothy,Hernandez,david.robinson92@email.com,+1-555-5480,31,Male,USA,New York,2020-08-19,2024-07-11,9239.26,100,True,641,142299,73898,218.244.110.127,Mozilla/5.0 (Linux),Home
433,Steven,Gonzalez,richard.williams68@email.com,+1-416-3608,64,Female,Canada,Ottawa,2021-05-15,2024-08-30,6994.13,25,False,830,81612,D3M 1L8,254.11.200.87,Mozilla/5.0 (Linux),Fashion
434,Dorothy,Harris,james.harris84@email.com,+33-1-3253,18,Female,France,Rennes,2019-10-24,2024-04-17,1109.28,19,True,742,85982,99056,114.247.149.230,Mozilla/5.0 (Macintosh),Electronics
435,Daniel,Wilson,david.lee93@email.com,+1-555-6825,43,Male,USA,New York,2019-04-18,2024-03-01,1276.15,51,False,800,69674,88139,250.242.91.242,Mozilla/5.0 (Macintosh),Beauty
436,Patricia,Smith,sarah.brown11@email.com,+49-30-2468,25,Female,Germany,Dresden,2022-07-19,2024-11-30,2326.86,76,False,843,105055,72848,200.237.195.71,Mozilla/5.0 (iPhone),Beauty
437,William,Williams,mark.king69@email.com,+1-555-3967,29,Female,USA,New York,2022-03-16,2024-03-05,3998.59,69,True,821,94036,18379,99.247.222.77,Mozilla/5.0 (iPad),Sports
438,John,Moore,charles.lewis41@email.com,+33-1-3033,25,Male,France,Marseille,2023-11-01,2024-11-02,5793.3,84,True,632,41510,83727,193.106.60.47,Mozilla/5.0 (iPhone),Electronics
439,Lisa,Smith,linda.martinez6@email.com,+1-555-3043,51,Female,USA,Boston,2022-01-19,2024-03-28,4504.71,74,False,801,121108,51017,130.152.186.248,Mozilla/5.0 (iPad),Books
440,Emily,Miller,david.martinez28@email.com,+33-1-9818,26,Male,France,Rennes,2023-08-06,2024-01-23,3654.75,17,True,766,39746,82069,131.107.50.170,Mozilla/5.0 (iPhone),Books
441,Nancy,Miller,michael.lee94@email.com,+49-30-3675,35,Male,Germany,Stuttgart,2020-06-04,2024-08-05,5680.06,83,True,811,109291,31501,103.233.42.242,Mozilla/5.0 (Android),Fashion
442,Lisa,Moore,jennifer.williams43@email.com,+1-416-8104,58,Male,Canada,Edmonton,2020-07-07,2024-03-04,9101.53,100,True,689,49179,H5A 2P4,98.13.126.20,Mozilla/5.0 (Android),Electronics
443,Nancy,Rodriguez,karen.brown7@email.com,+1-555-3879,28,Female,USA,Dallas,2021-12-19,2024-06-27,1888.66,95,False,822,102308,87937,135.156.250.25,Mozilla/5.0 (Android),Home
444,Daniel,Harris,robert.johnson93@email.com,+33-1-3090,58,Female,France,Toulouse,2019-09-16,2024-03-14,6814.33,54,False,784,53999,67535,67.4.79.169,Mozilla/5.0 (iPhone),Home
445,Jennifer,Clark,william.walker12@email.com,+33-1-5699,58,Male,France,Lyon,2022-07-25,2024-02-14,7326.53,12,False,634,105407,17525,71.219.117.79,Mozilla/5.0 (Windows NT 10.0),Beauty
446,Mary,Taylor,lisa.thompson69@email.com,+1-416-9074,62,Male,Canada,Winnipeg,2021-11-07,2024-03-10,237.61,25,False,553,123606,R9N 4V1,207.5.217.174,Mozilla/5.0 (iPad),Home
447,Emily,Wilson,mary.gonzalez22@email.com,+44-20-9577,41,Male,UK,Bristol,2021-01-21,2024-03-09,9149.05,32,False,826,141513,SW5C 8CC,232.115.89.20,Mozilla/5.0 (Macintosh),Electronics
448,Emily,Lopez,john.martin59@email.com,+33-1-7449,39,Female,France,Nantes,2021-08-06,2024-11-12,1160.92,45,False,645,82699,56469,56.156.18.240,Mozilla/5.0 (Windows NT 10.0),Electronics
449,David,Clark,lisa.rodriguez29@email.com,+49-30-9061,48,Female,Germany,Stuttgart,2019-09-11,2024-09-06,3062.92,55,True,643,100310,45321,51.43.78.106,Mozilla/5.0 (Windows NT 10.0),Home
450,James,Martinez,emily.jones51@email.com,+49-30-3651,44,Female,Germany,Berlin,2021-01-05,2024-04-11,1687.09,26,True,795,117194,44838,36.181.222.2,Mozilla/5.0 (Windows NT 10.0),Home
451,David,Brown,sarah.lewis3@email.com,+49-30-9119,26,Male,Germany,Stuttgart,2023-04-15,2024-07-23,5050.01,99,False,671,36820,98907,205.65.166.193,Mozilla/5.0 (iPhone),Home
452,Linda,Martin,david.harris66@email.com,+33-1-1131,29,Male,France,Nice,2021-09-22,2024-02-12,7690.6,34,False,676,117337,66250,112.245.148.73,Mozilla/5.0 (Macintosh),Home
453,Linda,Brown,david.gonzalez5@email.com,+1-555-9230,35,Male,USA,Chicago,2023-10-17,2024-10-29,4320.4,79,True,652,41919,16678,157.92.96.255,Mozilla/5.0 (Android),Home
454,Christopher,Wilson,thomas.johnson39@email.com,+33-1-6020,25,Female,France,Nantes,2021-05-22,2024-09-02,2877.5,45,True,764,62370,51922,180.118.113.87,Mozilla/5.0 (Windows NT 10.0),Fashion
455,Jennifer,Garcia,robert.thomas47@email.com,+1-555-1008,39,Female,USA,Los Angeles,2021-08-24,2024-05-23,1059.18,2,True,832,130986,27079,14.164.108.74,Mozilla/5.0 (iPhone),Books
456,Michael,Young,sarah.jones81@email.com,+1-416-9664,65,Male,Canada,Toronto,2020-07-19,2024-04-17,5906.96,84,False,647,55287,S2C 9Y6,155.190.121.167,Mozilla/5.0 (iPhone),Beauty
457,Andrew,Young,steven.walker72@email.com,+49-30-4309,40,Female,Germany,Leipzig,2020-01-28,2024-08-02,6335.66,16,False,773,38874,73284,137.78.22.33,Mozilla/5.0 (Android),Sports
458,Dorothy,White,james.harris51@email.com,+33-1-1358,49,Male,France,Marseille,2019-04-04,2024-10-16,4433.67,66,True,746,103727,61150,43.140.66.75,Mozilla/5.0 (Android),Sports
459,Andrew,King,dorothy.taylor59@email.com,+1-416-4390,50,Female,Canada,Ottawa,2020-03-22,2024-10-30,8539.5,38,True,687,102371,D3H 1W4,48.1.81.147,Mozilla/5.0 (iPhone),Electronics
460,Paul,Miller,nancy.brown1@email.com,+44-20-5550,59,Female,UK,Belfast,2023-06-08,2024-01-27,9724.96,42,True,592,122466,WC5B 7CC,238.68.138.224,Mozilla/5.0 (Windows NT 10.0),Beauty
461,Betty,Harris,mark.gonzalez84@email.com,+1-555-6824,34,Male,USA,Austin,2019-02-02,2024-10-02,2284.33,35,True,654,106239,92549,57.143.90.66,Mozilla/5.0 (Android),Fashion
462,Jessica,Anderson,jessica.robinson23@email.com,+49-30-4796,30,Female,Germany,Hamburg,2021-09-08,2024-02-17,6510.89,3,False,708,51354,33295,187.222.188.38,Mozilla/5.0 (Android),Beauty
463,Sarah,Harris,christopher.jones94@email.com,+33-1-4077,66,Male,France,Rennes,2020-05-17,2024-08-20,1087.33,50,False,560,44422,11776,18.73.36.110,Mozilla/5.0 (Linux),Electronics
464,Dorothy,Smith,dorothy.brown70@email.com,+44-20-5068,65,Female,UK,Manchester,2022-07-08,2024-11-03,2102.98,62,True,838,146967,EC3C 6DB,198.42.137.37,Mozilla/5.0 (Macintosh),Electronics
465,Sarah,Taylor,andrew.robinson54@email.com,+33-1-5382,27,Male,France,Toulouse,2019-04-02,2024-02-22,337.61,55,False,747,49316,56309,161.63.10.212,Mozilla/5.0 (Linux),Books
466,Maria,Lopez,michael.martin43@email.com,+44-20-7303,25,Female,UK,Manchester,2019-08-14,2024-04-24,8966.31,78,True,627,53339,EC9C 3DB,176.57.251.44,Mozilla/5.0 (Linux),Beauty
467,Ashley,Rodriguez,dorothy.king92@email.com,+1-416-5702,69,Male,Canada,Toronto,2021-10-19,2024-12-04,8630.97,20,False,625,71976,E7S 8C2,90.53.138.235,Mozilla/5.0 (iPad),Home
468,William,Thomas,jennifer.thomas89@email.com,+1-416-3370,44,Female,Canada,Montreal,2023-04-21,2024-07-16,8041.2,84,False,675,80224,R9T 9W8,24.165.65.47,Mozilla/5.0 (iPad),Sports
469,John,Miller,sandra.smith47@email.com,+44-20-7301,53,Female,UK,Birmingham,2019-06-28,2024-04-30,9216.95,8,False,728,77298,SE5D 3DB,22.215.112.180,Mozilla/5.0 (Macintosh),Fashion
470,Emily,White,sarah.thompson75@email.com,+1-555-3257,22,Female,USA,Seattle,2019-02-23,2024-08-05,8717.72,4,False,625,77873,28517,31.73.193.188,Mozilla/5.0 (Windows NT 10.0),Fashion
471,Betty,Taylor,mark.martinez61@email.com,+1-555-1204,44,Female,USA,Austin,2020-01-09,2024-08-28,7835.83,89,True,556,67587,24583,146.213.76.196,Mozilla/5.0 (Macintosh),Electronics
472,Nancy,White,paul.rodriguez74@email.com,+1-555-3843,50,Female,USA,Houston,2023-09-02,2024-08-04,4294.34,21,False,689,42050,78354,129.82.5.102,Mozilla/5.0 (Android),Fashion
473,Paul,White,charles.thomas41@email.com,+44-20-7560,59,Female,UK,Edinburgh,2020-01-12,2024-10-13,1731.76,48,True,767,55523,NW2A 2CC,159.28.112.101,Mozilla/5.0 (Windows NT 10.0),Fashion
474,James,Moore,james.lee5@email.com,+1-416-3666,33,Female,Canada,Vancouver,2022-05-07,2024-01-06,9768.97,73,False,572,103890,T1B 6C5,139.54.33.55,Mozilla/5.0 (Windows NT 10.0),Books
475,Mark,Thompson,sarah.hernandez53@email.com,+1-416-7523,65,Male,Canada,Hamilton,2021-03-11,2024-07-01,8094.19,20,True,562,106962,P8X 1L3,129.99.161.193,Mozilla/5.0 (Macintosh),Beauty
476,Steven,White,jessica.taylor67@email.com,+49-30-2290,64,Female,Germany,Leipzig,2020-03-17,2024-11-30,7874.98,44,True,698,77227,91719,227.47.118.227,Mozilla/5.0 (Android),Electronics
477,Dorothy,Smith,david.clark40@email.com,+49-30-4917,53,Male,Germany,Leipzig,2022-07-09,2024-09-11,1031.73,41,True,636,68745,31164,54.38.78.146,Mozilla/5.0 (Windows NT 10.0),Books
478,Mary,Rodriguez,steven.young57@email.com,+33-1-6952,59,Male,France,Lyon,2022-12-26,2024-08-23,9719.64,63,False,570,77641,47568,91.45.36.46,Mozilla/5.0 (Android),Home
479,Robert,Young,andrew.thompson6@email.com,+33-1-3113,57,Male,France,Toulouse,2019-06-20,2024-07-30,7027.48,72,False,554,50258,23801,113.187.160.96,Mozilla/5.0 (iPhone),Home
480,Patricia,Anderson,charles.lee69@email.com,+44-20-7541,70,Female,UK,Manchester,2023-11-26,2024-08-24,949.64,94,True,605,82028,EC4D 6AC,219.37.114.100,Mozilla/5.0 (iPhone),Sports
481,Mary,Jones,thomas.miller41@email.com,+49-30-4483,54,Male,Germany,Hannover,2021-07-19,2024-01-20,7764.63,8,True,735,133489,66375,180.243.58.72,Mozilla/5.0 (Android),Fashion
482,Michael,Jones,michael.rodriguez52@email.com,+1-555-4465,23,Female,USA,Austin,2020-05-31,2024-11-21,8725.76,68,True,659,117771,44006,223.11.216.70,Mozilla/5.0 (Macintosh),Electronics
483,Mary,Moore,mark.lewis21@email.com,+1-555-8021,62,Female,USA,San Diego,2020-12-16,2024-08-02,9134.72,74,False,749,137874,11301,88.152.84.51,Mozilla/5.0 (iPad),Sports
484,David,Young,charles.king19@email.com,+44-20-2274,49,Female,UK,Manchester,2023-08-14,2024-06-11,7940.97,87,True,758,64446,WC1D 3DA,186.74.165.171,Mozilla/5.0 (Windows NT 10.0),Fashion
485,Lisa,Jackson,john.lopez47@email.com,+44-20-7884,19,Female,UK,Liverpool,2020-12-13,2024-04-17,5070.64,16,True,805,115054,EC7D 6CD,179.85.193.56,Mozilla/5.0 (iPad),Books
486,Nancy,Wilson,richard.martinez85@email.com,+1-555-3880,62,Female,USA,Phoenix,2022-02-06,2024-10-31,7050.72,13,True,594,135636,23606,118.219.191.46,Mozilla/5.0 (Windows NT 10.0),Beauty
487,Lisa,Martinez,sandra.wilson28@email.com,+1-555-7738,32,Female,USA,Boston,2021-06-28,2024-09-14,3872.69,26,True,790,46310,55955,27.254.51.163,Mozilla/5.0 (Android),Home
488,Maria,Robinson,andrew.lewis54@email.com,+49-30-1124,61,Male,Germany,Berlin,2020-08-03,2024-05-17,9011.85,54,False,566,32035,13440,241.191.114.130,Mozilla/5.0 (Macintosh),Books
489,Karen,Lee,richard.robinson7@email.com,+33-1-6201,69,Female,France,Marseille,2022-02-12,2024-07-19,9399.98,50,True,638,82837,51697,86.87.220.62,Mozilla/5.0 (iPad),Fashion
490,Paul,Moore,jessica.hernandez27@email.com,+49-30-4784,23,Male,Germany,Berlin,2022-03-27,2024-07-19,4430.47,81,False,628,33646,91015,26.64.60.162,Mozilla/5.0 (Linux),Sports
491,Linda,Lee,andrew.davis39@email.com,+1-555-7265,30,Male,USA,Dallas,2022-07-17,2024-07-02,7726.88,85,True,576,66040,20874,7.66.232.163,Mozilla/5.0 (Macintosh),Beauty
492,Andrew,Garcia,michael.williams64@email.com,+1-555-2694,41,Male,USA,Dallas,2019-10-18,2024-05-24,1096.65,3,False,761,39643,73768,29.235.62.28,Mozilla/5.0 (Linux),Electronics
493,John,Young,jessica.thompson73@email.com,+44-20-7879,58,Male,UK,Manchester,2019-11-26,2024-04-02,9761.57,45,False,797,110478,WC9A 3CA,97.160.230.207,Mozilla/5.0 (Macintosh),Sports
494,John,Hernandez,david.davis11@email.com,+1-555-9781,64,Male,USA,Phoenix,2021-01-17,2024-02-28,2809.3,26,True,597,75685,82285,6.78.110.222,Mozilla/5.0 (Linux),Books
495,Richard,Brown,daniel.lewis99@email.com,+49-30-9123,55,Female,Germany,Hamburg,2019-12-21,2024-04-11,7961.59,93,False,799,86815,68478,112.204.98.65,Mozilla/5.0 (Android),Sports
496,Patricia,Young,thomas.robinson9@email.com,+1-416-6222,46,Male,Canada,Toronto,2020-02-14,2024-10-17,9585.16,33,False,850,83714,L9N 7A2,160.55.196.110,Mozilla/5.0 (Macintosh),Books
497,David,Clark,william.brown2@email.com,+49-30-4046,38,Male,Germany,Stuttgart,2022-09-07,2024-07-09,2216.35,73,False,714,147800,40493,92.125.37.56,Mozilla/5.0 (iPad),Electronics
498,Daniel,Young,thomas.wilson88@email.com,+49-30-5646,66,Female,Germany,Stuttgart,2022-02-22,2024-05-22,8152.61,26,True,650,36509,74740,155.108.111.27,Mozilla/5.0 (Android),Electronics
499,Linda,Jackson,john.martinez3@email.com,+1-416-7901,59,Male,Canada,Quebec City,2022-05-16,2024-06-16,2915.22,52,False,568,147418,W9B 6Z1,31.63.231.44,Mozilla/5.0 (Windows NT 10.0),Home
500,Michael,Moore,steven.hernandez64@email.com,+1-555-7800,57,Male,USA,Dallas,2023-03-24,2024-06-26,3054.59,59,False,802,141237,94029,186.154.140.82,Mozilla/5.0 (Windows NT 10.0),Books
501,William,Walker,mark.harris56@email.com,+33-1-2683,32,Male,France,Lyon,2019-01-22,2024-03-12,1992.48,48,True,825,30647,16880,8.114.24.212,Mozilla/5.0 (iPhone),Electronics
502,Robert,White,jessica.king18@email.com,+1-555-1786,55,Female,USA,Los Angeles,2020-11-05,2024-11-09,1350.26,19,False,849,146365,64171,243.155.38.68,Mozilla/5.0 (Linux),Home
503,Steven,Harris,mary.davis12@email.com,+1-555-9548,34,Female,USA,Los Angeles,2021-09-30,2024-05-23,3594.8,32,False,655,121090,20225,136.123.244.170,Mozilla/5.0 (Windows NT 10.0),Home
504,Sarah,Hernandez,james.robinson76@email.com,+1-555-4481,66,Female,USA,Phoenix,2021-02-27,2024-04-06,7114.27,84,False,628,141123,76127,4.110.239.210,Mozilla/5.0 (Windows NT 10.0),Fashion
505,Robert,Wilson,jessica.thompson40@email.com,+44-20-6957,54,Male,UK,Birmingham,2021-03-30,2024-04-06,4663.45,14,True,606,61531,SW8B 5AD,99.231.103.200,Mozilla/5.0 (Linux),Sports
506,Richard,Taylor,jennifer.taylor43@email.com,+49-30-6766,21,Female,Germany,Cologne,2021-06-02,2024-04-18,3760.83,7,True,745,125944,65389,68.60.43.91,Mozilla/5.0 (Macintosh),Books
507,Thomas,Davis,sarah.davis15@email.com,+44-20-7597,21,Male,UK,Belfast,2021-06-06,2024-02-25,2735.16,9,True,822,43242,NW4D 7DA,46.141.252.133,Mozilla/5.0 (Macintosh),Beauty
508,Betty,Smith,sarah.garcia65@email.com,+1-416-9112,62,Female,Canada,Ottawa,2022-07-28,2024-05-27,8540.38,89,False,672,52312,M2F 3M8,53.87.104.89,Mozilla/5.0 (Macintosh),Electronics
509,Lisa,Clark,sandra.smith77@email.com,+49-30-8011,40,Female,Germany,Hannover,2020-06-24,2024-02-09,109.96,32,True,791,44337,15921,86.10.90.250,Mozilla/5.0 (Windows NT 10.0),Sports
510,Dorothy,Harris,william.anderson63@email.com,+1-416-4740,65,Female,Canada,Hamilton,2019-07-12,2024-02-21,2647.66,63,False,679,77748,S1N 5M9,135.85.75.199,Mozilla/5.0 (Linux),Sports
511,Patricia,Thomas,john.davis74@email.com,+49-30-2847,65,Female,Germany,Stuttgart,2021-04-20,2024-04-22,2142.44,12,True,649,79516,93720,70.10.75.251,Mozilla/5.0 (Windows NT 10.0),Books
512,Richard,Jackson,jennifer.rodriguez40@email.com,+33-1-8360,30,Male,France,Rennes,2022-10-22,2024-06-27,5248.77,44,False,612,86814,69641,253.89.135.234,Mozilla/5.0 (iPad),Books
513,Lisa,Jones,christopher.martinez80@email.com,+1-416-2805,53,Male,Canada,Ottawa,2022-11-04,2024-03-16,4919.57,9,False,700,32043,S1G 5X2,249.4.255.238,Mozilla/5.0 (Windows NT 10.0),Home
514,Andrew,Martinez,dorothy.walker65@email.com,+1-416-1083,60,Male,Canada,Vancouver,2020-05-29,2024-03-11,7160.65,19,False,650,86629,X2L 4B8,111.180.0.13,Mozilla/5.0 (iPhone),Fashion
515,Jessica,Jackson,jennifer.thompson42@email.com,+49-30-7923,69,Male,Germany,Frankfurt,2020-09-10,2024-11-01,2575.2,54,False,833,56151,49460,103.50.133.236,Mozilla/5.0 (iPhone),Electronics
516,David,Taylor,charles.white41@email.com,+1-416-8555,50,Female,Canada,Quebec City,2023-11-29,2024-08-11,3606.52,60,True,765,83773,S1W 1R2,140.93.192.201,Mozilla/5.0 (Macintosh),Sports
517,Emily,Clark,sandra.gonzalez17@email.com,+1-416-4975,43,Male,Canada,Quebec City,2022-01-17,2024-10-16,8094.06,67,False,785,139995,B2B 5Z2,149.191.65.159,Mozilla/5.0 (iPhone),Sports
518,Mark,Miller,christopher.jones72@email.com,+1-555-5760,65,Female,USA,Chicago,2019-05-05,2024-03-03,2313.08,87,True,629,69438,92344,145.246.169.222,Mozilla/5.0 (iPhone),Beauty
519,Christopher,Brown,linda.miller14@email.com,+1-555-8945,48,Male,USA,Boston,2019-01-01,2024-03-19,4493.78,8,True,612,69311,63026,160.102.58.18,Mozilla/5.0 (Android),Fashion
520,Jessica,Jones,paul.harris85@email.com,+44-20-9957,33,Male,UK,Cardiff,2019-10-27,2024-11-21,7442.48,70,True,652,92411,EC5C 2DC,67.224.63.111,Mozilla/5.0 (Linux),Books
521,John,Martinez,charles.brown73@email.com,+49-30-7321,42,Male,Germany,Hannover,2023-07-25,2024-08-05,3097.34,83,True,777,35587,56494,179.54.237.107,Mozilla/5.0 (Macintosh),Home
522,Patricia,Young,mark.taylor50@email.com,+49-30-5536,50,Male,Germany,Hamburg,2023-10-19,2024-09-14,6593.6,46,True,838,74471,70225,3.81.183.129,Mozilla/5.0 (Linux),Fashion
523,Richard,Thomas,karen.thompson24@email.com,+1-416-5963,54,Female,Canada,Montreal,2023-09-15,2024-11-26,7007.91,76,False,847,75625,X7C 1A3,237.201.34.235,Mozilla/5.0 (Macintosh),Electronics
